year,election,locality,precinct,district,district_type,provisional_ballots,absentee_ballots,in_person_ballots,in_person_curbside_ballots,TotalVoteTurnout,ActiveRegisteredVoters,InactiveRegisteredVoters,TotalRegisteredVoters
2020,general,FAIRFAX COUNTY,502 - BARCROFT,11,Congressional,0,0,325,2,325,1453,39,1492
2020,general,FAIRFAX COUNTY,503 - BELVEDERE,11,Congressional,0,0,386,3,386,1799,39,1838
2020,general,FAIRFAX COUNTY,504 - BRISTOW,11,Congressional,0,0,909,7,909,2886,95,2981
2020,general,FAIRFAX COUNTY,505 - GLEN FOREST,08,Congressional,0,0,846,2,846,3182,108,3290
2020,general,FAIRFAX COUNTY,506 - HOLMES #1,08,Congressional,0,0,229,2,229,738,35,773
2020,general,FAIRFAX COUNTY,507 - LINCOLNIA,08,Congressional,0,0,818,5,818,3801,190,3990
2020,general,FAIRFAX COUNTY,508 - MASONVILLE,11,Congressional,0,0,728,2,728,3106,70,3176
2020,general,FAIRFAX COUNTY,509 - PLAZA,08,Congressional,0,0,545,0,545,1171,36,1207
2020,general,FAIRFAX COUNTY,510 - PARKLAWN,08,Congressional,0,0,638,3,638,2395,48,2443
2020,general,FAIRFAX COUNTY,511 - RAVENWOOD,11,Congressional,0,0,657,6,657,2747,54,2801
2020,general,FAIRFAX COUNTY,512 - SLEEPY HOLLOW,11,Congressional,0,0,499,0,499,1603,44,1647
2020,general,FAIRFAX COUNTY,513 - SAINT ALBANS,08,Congressional,0,0,239,0,239,2720,64,2784
2020,general,FAIRFAX COUNTY,513 - SAINT ALBANS,11,Congressional,0,0,426,6,426,2720,64,2784
2020,general,FAIRFAX COUNTY,514 - CROSSROADS,08,Congressional,0,0,155,2,155,1324,62,1385
2020,general,FAIRFAX COUNTY,515 - WESTLAWN,08,Congressional,0,0,616,4,616,1834,78,1912
2020,general,FAIRFAX COUNTY,516 - WEYANOKE,08,Congressional,0,0,968,7,968,3489,185,3674
2020,general,FAIRFAX COUNTY,517 - WILLSTON,08,Congressional,0,0,595,1,595,2144,84,2228
2020,general,FAIRFAX COUNTY,518 - COLUMBIA,11,Congressional,0,0,890,4,890,3210,93,3303
2020,general,FAIRFAX COUNTY,519 - HUMMER,11,Congressional,0,0,558,4,558,2228,57,2284
2020,general,FAIRFAX COUNTY,520 - SKYLINE,08,Congressional,0,0,694,4,694,3021,126,3147
2020,general,FAIRFAX COUNTY,521 - BROOK HILL,08,Congressional,0,0,744,5,744,2451,59,2510
2020,general,FAIRFAX COUNTY,522 - CAMELOT,11,Congressional,0,0,465,3,465,1501,39,1539
2020,general,FAIRFAX COUNTY,523 - POE,08,Congressional,0,0,702,4,702,2987,91,3078
2020,general,FAIRFAX COUNTY,525 - WALNUT HILL,08,Congressional,0,0,910,2,910,3847,154,4001
2020,general,FAIRFAX COUNTY,526 - BREN MAR,08,Congressional,0,0,1040,14,1040,3933,209,4139
2020,general,FAIRFAX COUNTY,527 - EDSALL,08,Congressional,0,0,813,10,813,2328,60,2388
2020,general,FAIRFAX COUNTY,528 - RIDGELEA,11,Congressional,0,0,430,2,430,1362,42,1403
2020,general,FAIRFAX COUNTY,530 - HOLMES #2,11,Congressional,0,0,537,1,537,2066,80,2145
2020,general,FAIRFAX COUNTY,601 - BELLE HAVEN,08,Congressional,0,0,694,0,694,2469,71,2540
2020,general,FAIRFAX COUNTY,602 - BELLEVIEW,08,Congressional,0,0,553,1,553,2505,109,2614
2020,general,FAIRFAX COUNTY,604 - BUCKNELL,08,Congressional,0,0,1138,5,1138,4287,277,4563
2020,general,FAIRFAX COUNTY,605 - FORT HUNT,08,Congressional,0,0,798,0,798,2563,58,2619
2020,general,FAIRFAX COUNTY,606 - HOLLIN HALL,08,Congressional,0,0,744,5,744,2874,75,2949
2020,general,FAIRFAX COUNTY,607 - HUNTINGTON,08,Congressional,0,0,916,2,916,4546,302,4848
2020,general,FAIRFAX COUNTY,608 - KIRKSIDE,08,Congressional,0,0,501,4,501,2233,54,2287
2020,general,FAIRFAX COUNTY,609 - MARLAN,08,Congressional,0,0,490,3,490,2442,68,2510
2020,general,FAIRFAX COUNTY,610 - SHERWOOD,08,Congressional,0,0,574,5,574,2445,70,2514
2020,general,FAIRFAX COUNTY,611 - STRATFORD,08,Congressional,0,0,904,6,904,3153,80,3232
2020,general,FAIRFAX COUNTY,612 - WAYNEWOOD,08,Congressional,0,0,540,2,540,1439,48,1487
2020,general,FAIRFAX COUNTY,613 - WESTGATE,08,Congressional,0,0,1153,5,1153,4538,280,4818
2020,general,FAIRFAX COUNTY,614 - RIVERSIDE,08,Congressional,0,0,665,7,665,2280,56,2336
2020,general,FAIRFAX COUNTY,615 - WOODLEY,08,Congressional,0,0,902,5,902,3310,129,3439
2020,general,FAIRFAX COUNTY,616 - GUNSTON,08,Congressional,0,0,1024,14,1024,2776,90,2866
2020,general,FAIRFAX COUNTY,617 - LORTON,08,Congressional,0,0,625,2,625,2824,98,2922
2020,general,FAIRFAX COUNTY,618 - NEWINGTON,11,Congressional,0,0,1697,13,1697,5468,168,5636
2020,general,FAIRFAX COUNTY,619 - BELVOIR,08,Congressional,0,0,795,16,795,4081,132,4213
2020,general,FAIRFAX COUNTY,621 - GROSVENOR,08,Congressional,0,0,689,2,689,2892,263,3155
2020,general,FAIRFAX COUNTY,622 - LORTON STATION,08,Congressional,0,0,1064,12,1064,4228,194,4421
2020,general,FAIRFAX COUNTY,623 - ALBAN,08,Congressional,0,0,1025,9,1025,3241,108,3348
2020,general,FAIRFAX COUNTY,626 - SARATOGA,08,Congressional,0,0,1114,17,1114,3843,126,3968
2020,general,FAIRFAX COUNTY,627 - WOODLAWN,08,Congressional,0,0,1307,6,1307,4907,279,5184
2020,general,FAIRFAX COUNTY,628 - LAUREL HILL,11,Congressional,0,0,1103,2,1103,4937,192,5129
2020,general,FAIRFAX COUNTY,629 - SOUTH COUNTY,11,Congressional,0,0,729,10,729,3782,117,3898
2020,general,FAIRFAX COUNTY,630- ARMY,08,Congressional,0,0,251,0,251,767,35,802
2020,general,FAIRFAX COUNTY,701 - BLAKE,11,Congressional,0,0,873,12,873,5058,176,5234
2020,general,FAIRFAX COUNTY,703 - FORT BUFFALO,08,Congressional,0,0,535,1,535,2346,107,2453
2020,general,FAIRFAX COUNTY,704 - FREEDOM HILL,11,Congressional,0,0,549,0,549,2590,58,2648
2020,general,FAIRFAX COUNTY,705 - GRAHAM - GREENWAY,08,Congressional,0,0,858,5,858,3805,122,3927
2020,general,FAIRFAX COUNTY,707 - MANTUA,11,Congressional,0,0,533,0,533,2486,53,2539
2020,general,FAIRFAX COUNTY,708 - MARSHALL,08,Congressional,0,0,801,6,801,5271,230,5501
2020,general,FAIRFAX COUNTY,709 - MOSBY,11,Congressional,0,0,821,18,821,3998,166,4164
2020,general,FAIRFAX COUNTY,710 - PINE SPRING,08,Congressional,0,0,581,0,581,2461,86,2547
2020,general,FAIRFAX COUNTY,711 - PRICE,11,Congressional,0,0,582,1,582,2244,106,2350
2020,general,FAIRFAX COUNTY,712 - SHREVE,08,Congressional,0,0,354,0,354,1540,33,1571
2020,general,FAIRFAX COUNTY,713 - TIMBER LANE,08,Congressional,0,0,830,3,830,3510,91,3600
2020,general,FAIRFAX COUNTY,714 - WALKER,11,Congressional,0,0,772,0,772,3914,102,4016
2020,general,FAIRFAX COUNTY,717 - WOODBURN,11,Congressional,0,0,477,0,477,2185,85,2268
2020,general,FAIRFAX COUNTY,718 - PINE RIDGE,11,Congressional,0,0,601,2,601,2701,95,2796
2020,general,FAIRFAX COUNTY,720 - THOREAU,11,Congressional,0,0,668,9,668,3074,81,3155
2020,general,FAIRFAX COUNTY,721 - MERRIFIELD,11,Congressional,0,0,799,2,799,4903,307,5210
2020,general,FAIRFAX COUNTY,723 - GALLOWS EAST,11,Congressional,0,0,400,1,400,2333,144,2475
2020,general,FAIRFAX COUNTY,726 - MAGARITY,08,Congressional,0,0,780,3,780,4375,250,4623
2020,general,FAIRFAX COUNTY,727 - OAKTON,11,Congressional,0,0,596,7,596,2730,71,2801
2020,general,FAIRFAX COUNTY,729 - NOTTOWAY,11,Congressional,0,0,451,3,451,3913,145,4057
2020,general,FAIRFAX COUNTY,730 - PENDERBROOK,11,Congressional,0,0,1094,6,1094,4121,146,4267
2020,general,FAIRFAX COUNTY,731 - TYSONS,11,Congressional,0,0,836,0,836,4593,276,4869
2020,general,FAIRFAX COUNTY,732 - OAK MARR,11,Congressional,0,0,754,5,754,4106,122,4228
2020,general,FAIRFAX COUNTY,733 - KILMER,11,Congressional,0,0,763,3,763,4731,140,4871
2020,general,FAIRFAX COUNTY,734 - HUNTERS BRANCH,11,Congressional,0,0,268,0,268,2665,146,2811
2020,general,FAIRFAX COUNTY,735 - ROTONDA,11,Congressional,0,0,541,2,541,1460,69,1529
2020,general,FAIRFAX COUNTY,801 - BURKE,11,Congressional,0,0,1331,6,1331,5391,175,5566
2020,general,FAIRFAX COUNTY,802 - CEDAR LAKE,11,Congressional,0,0,276,3,276,1665,70,1735
2020,general,FAIRFAX COUNTY,803 - CLIFTON,10,Congressional,0,0,1076,1,1076,4693,130,4821
2020,general,FAIRFAX COUNTY,804 - COLCHESTER,10,Congressional,0,0,591,6,591,1986,53,2038
2020,general,FAIRFAX COUNTY,805 - FAIRFAX STATION,10,Congressional,0,0,580,2,580,1693,42,1735
2020,general,FAIRFAX COUNTY,806 - SYDENSTRICKER,11,Congressional,0,0,1014,0,1014,3576,70,3645
2020,general,FAIRFAX COUNTY,807 - HUNT VALLEY,11,Congressional,0,0,732,5,732,2278,54,2332
2020,general,FAIRFAX COUNTY,811 - POHICK,11,Congressional,0,0,660,2,660,2272,71,2341
2020,general,FAIRFAX COUNTY,812 - VALLEY,11,Congressional,0,0,909,11,909,3096,79,3175
2020,general,FAIRFAX COUNTY,815 - WOODYARD,10,Congressional,0,0,928,6,928,2952,69,3021
2020,general,FAIRFAX COUNTY,824 - ORANGE,11,Congressional,0,0,1279,12,1279,4231,112,4343
2020,general,FAIRFAX COUNTY,825 - CHERRY RUN,11,Congressional,0,0,920,5,920,2988,78,3065
2020,general,FAIRFAX COUNTY,827 - IRVING,11,Congressional,0,0,732,13,732,2825,62,2887
2020,general,FAIRFAX COUNTY,833 - WHITE OAKS,11,Congressional,0,0,1087,8,1087,3301,99,3400
2020,general,FAIRFAX COUNTY,838 - SANGSTER,10,Congressional,0,0,664,5,664,2455,74,2529
2020,general,FAIRFAX COUNTY,839 - SILVERBROOK,10,Congressional,0,0,887,8,887,3831,77,3908
2020,general,FAIRFAX COUNTY,840 - WEST SPRINGFIELD,11,Congressional,0,0,950,12,950,3245,70,3314
2020,general,FAIRFAX COUNTY,841 - POPES HEAD,10,Congressional,0,0,505,0,505,1714,42,1755
2020,general,FAIRFAX COUNTY,842 - PARKWAY,11,Congressional,0,0,733,6,733,2485,51,2536
2020,general,FAIRFAX COUNTY,843 - FAIR LAKES,11,Congressional,0,0,870,6,870,3630,107,3736
2020,general,FAIRFAX COUNTY,844 - CENTERPOINTE,11,Congressional,0,0,546,1,546,3546,191,3737
2020,general,FAIRFAX COUNTY,845 - FOUNTAINHEAD,10,Congressional,0,0,1113,6,1113,4264,122,4384
2020,general,FAIRFAX COUNTY,846 - GREENBRIAR EAST,11,Congressional,0,0,843,3,843,3937,154,4090
2020,general,FAIRFAX COUNTY,847 - GREENBRIAR WEST,10,Congressional,0,0,682,10,682,2532,97,2629
2020,general,FAIRFAX COUNTY,848 - FAIR OAKS,11,Congressional,0,0,717,0,717,4152,127,4278
2020,general,FAIRFAX COUNTY,849 - NEWGATE,10,Congressional,0,0,1295,1,1295,5122,90,5212
2020,general,FAIRFAX COUNTY,850 - SOUTH RUN,10,Congressional,0,0,725,10,725,3060,49,3109
2020,general,FAIRFAX COUNTY,851 - WILLOW SPRINGS,11,Congressional,0,0,688,5,688,2979,66,3045
2020,general,FAIRFAX COUNTY,901 - CENTRE RIDGE,11,Congressional,0,0,824,1,824,3728,155,3883
2020,general,FAIRFAX COUNTY,902 - BROOKFIELD,10,Congressional,0,0,1315,6,1315,4632,129,4761
2020,general,FAIRFAX COUNTY,903 - CUB RUN,10,Congressional,0,0,1003,4,1003,4424,122,4545
2020,general,FAIRFAX COUNTY,904 - STONECROFT,10,Congressional,0,0,515,1,515,1788,63,1849
2020,general,FAIRFAX COUNTY,905 - FRANKLIN,10,Congressional,0,0,278,4,278,913,22,935
2020,general,FAIRFAX COUNTY,908 - HIDDEN MEADOW,10,Congressional,0,0,651,0,651,2446,63,2509
2020,general,FAIRFAX COUNTY,909 - OAK HILL,10,Congressional,0,0,628,2,628,2265,59,2324
2020,general,FAIRFAX COUNTY,910 - LONDON TOWNE,11,Congressional,0,0,1072,0,1072,4334,125,4459
2020,general,FAIRFAX COUNTY,911 - NAVY,10,Congressional,0,0,855,1,855,3914,103,4017
2020,general,FAIRFAX COUNTY,913 - ROCKY RUN,10,Congressional,0,0,1049,6,1049,4537,101,4638
2020,general,FAIRFAX COUNTY,914 - VALE,10,Congressional,0,0,620,3,620,2579,64,2643
2020,general,FAIRFAX COUNTY,915 - VIRGINIA RUN,10,Congressional,0,0,858,2,858,2895,82,2977
2020,general,FAIRFAX COUNTY,916 - WAPLES MILL,10,Congressional,0,0,1046,2,1046,4681,105,4786
2020,general,FAIRFAX COUNTY,917 - STONE NORTH,10,Congressional,0,0,511,2,511,2134,39,2172
2020,general,FAIRFAX COUNTY,918 - CENTREVILLE,11,Congressional,0,0,1242,6,1242,5042,198,5239
2020,general,FAIRFAX COUNTY,919 - GREEN TRAILS,11,Congressional,0,0,1089,6,1089,4736,125,4861
2020,general,FAIRFAX COUNTY,920 - CHANTILLY,10,Congressional,0,0,697,3,697,3441,70,3511
2020,general,FAIRFAX COUNTY,921 - DEER PARK,10,Congressional,0,0,981,7,981,3685,73,3758
2020,general,FAIRFAX COUNTY,923 - BULL RUN,10,Congressional,0,0,795,2,795,2700,54,2754
2020,general,FAIRFAX COUNTY,924 - SPINDLE,11,Congressional,0,0,494,0,494,2400,100,2500
2020,general,FAIRFAX COUNTY,925 - OLD MILL,10,Congressional,0,0,580,2,580,2086,62,2148
2020,general,FAIRFAX COUNTY,926 - POWELL,11,Congressional,0,0,1354,5,1354,5824,170,5993
2020,general,FAIRFAX COUNTY,927 - ARMFIELD,10,Congressional,0,0,535,4,535,2196,47,2243
2020,general,FAIRFAX COUNTY,928 - POPLAR TREE,10,Congressional,0,0,841,3,841,3073,53,3126
2020,general,FAIRFAX COUNTY,929 - DIFFICULT RUN,10,Congressional,0,0,267,5,267,803,16,819
2020,general,FAIRFAX COUNTY,930 - LEES CORNER,10,Congressional,0,0,633,1,633,2393,54,2447
2020,general,FAIRFAX COUNTY,931 - CARSON,10,Congressional,0,0,725,8,725,3032,70,3102
2020,general,FAIRFAX COUNTY,932 - STONE SOUTH,10,Congressional,0,0,488,1,488,1967,95,2062
2020,general,FAIRFAX COUNTY,933 - COMPTON,11,Congressional,0,0,233,0,233,824,28,852
2020,general,FALLS CHURCH CITY,##Central Absentee,00,Local,0,7624,0,30,7624,0,0,0
2020,general,FALLS CHURCH CITY,##Central Absentee,08,Congressional,0,7624,0,30,7624,0,0,0
2020,general,FALLS CHURCH CITY,001 - FIRST WARD,08,Congressional,5,0,495,1,500,3581,157,3738
2020,general,FALLS CHURCH CITY,002 - SECOND WARD,08,Congressional,13,0,374,0,387,3086,169,3255
2020,general,FALLS CHURCH CITY,003 - THIRD WARD,08,Congressional,13,0,362,0,375,3989,146,4135
2020,general,FAUQUIER COUNTY,##Central Absentee,00,Local,0,28123,0,0,28123,0,0,0
2020,general,FAUQUIER COUNTY,##Central Absentee,01,Congressional,0,5137,0,0,5137,0,0,0
2020,general,FAUQUIER COUNTY,##Central Absentee,05,Congressional,4,22986,0,0,22990,0,0,0
2020,general,FAUQUIER COUNTY,101 - KETTLE RUN,05,Congressional,5,0,426,0,431,1304,29,1333
2020,general,FAUQUIER COUNTY,102 - CATLETT,01,Congressional,13,0,1056,0,1069,3219,71,3290
2020,general,FAUQUIER COUNTY,103 - CASANOVA,05,Congressional,4,0,511,0,515,1486,31,1517
2020,general,FAUQUIER COUNTY,104 - LOIS,01,Congressional,2,0,552,0,554,1351,26,1377
2020,general,FAUQUIER COUNTY,105 - OPAL,05,Congressional,6,0,522,0,528,1361,39,1400
2020,general,FAUQUIER COUNTY,106 - BALDWIN RIDGE,05,Congressional,7,0,555,0,562,1814,39,1853
2020,general,FAUQUIER COUNTY,201 - COURTHOUSE,05,Congressional,16,0,901,0,917,3767,119,3886
2020,general,FAUQUIER COUNTY,202 - AIRLIE,05,Congressional,12,0,721,0,733,2756,67,2823
2020,general,FAUQUIER COUNTY,203 - WARRENTON,05,Congressional,8,0,744,0,752,3375,90,3465
2020,general,FAUQUIER COUNTY,301 - MORRISVILLE,01,Congressional,6,0,868,0,874,2150,55,2205
2020,general,FAUQUIER COUNTY,302 - REMINGTON,05,Congressional,17,0,1069,0,1086,3253,73,3326
2020,general,FAUQUIER COUNTY,303 - BEALETON,01,Congressional,20,0,1123,0,1143,4276,107,4383
2020,general,FAUQUIER COUNTY,401 - MARSHALL,05,Congressional,16,0,988,0,1004,2991,113,3104
2020,general,FAUQUIER COUNTY,402 - LEEDS,05,Congressional,11,0,973,0,984,2651,57,2708
2020,general,FAUQUIER COUNTY,403 - WATERLOO,05,Congressional,5,0,891,0,896,3280,55,3335
2020,general,FAUQUIER COUNTY,404 - SPRINGS VALLEY,05,Congressional,4,0,384,0,388,1523,44,1567
2020,general,FAUQUIER COUNTY,501 - THE PLAINS,05,Congressional,12,0,956,0,968,2593,71,2664
2020,general,FAUQUIER COUNTY,502 - NEW BALTIMORE,05,Congressional,11,0,706,0,717,2825,83,2908
2020,general,FAUQUIER COUNTY,503 - BROAD RUN,05,Congressional,5,0,591,0,596,2350,56,2406
2020,general,FAUQUIER COUNTY,504 - VINT HILL,05,Congressional,11,0,697,0,708,4727,95,4822
2020,general,FLOYD COUNTY,##Central Absentee,00,Local,0,5492,0,3239,5492,0,0,0
2020,general,FLOYD COUNTY,##Central Absentee,09,Congressional,1,0,0,0,1,0,0,0
2020,general,FLOYD COUNTY,101 - LOCUST GROVE,09,Congressional,0,0,888,3,888,2268,33,2301
2020,general,FLOYD COUNTY,201 - LITTLE RIVER,09,Congressional,0,0,713,62,713,2547,27,2574
2020,general,FLOYD COUNTY,301 - COURTHOUSE,09,Congressional,0,0,555,54,555,2149,36,2185
2020,general,FLOYD COUNTY,401 - BURKS FORK,09,Congressional,0,0,816,192,816,2227,24,2251
2020,general,FLOYD COUNTY,501 - INDIAN VALLEY,09,Congressional,0,0,913,31,913,2196,37,2233
2020,general,FLUVANNA COUNTY,##Central Absentee,00,Local,0,0,0,0,0,0,0,0
2020,general,FLUVANNA COUNTY,##Central Absentee,05,Congressional,0,0,0,0,0,0,0,0
2020,general,FLUVANNA COUNTY,101 - PALMYRA,05,Congressional,0,0,0,0,0,4496,92,4588
2020,general,FLUVANNA COUNTY,201 - COLUMBIA,05,Congressional,0,0,1038,33,1038,3098,45,3143
2020,general,FLUVANNA COUNTY,301 - FORK UNION,05,Congressional,0,0,1051,30,1051,3345,60,3405
2020,general,FLUVANNA COUNTY,401 - CUNNINGHAM,05,Congressional,0,0,1265,8,1265,4246,81,4327
2020,general,FLUVANNA COUNTY,501 - RIVANNA,05,Congressional,0,0,823,6,823,4279,98,4377
2020,general,FREDERICK COUNTY,##Central Absentee,00,Local,0,0,0,0,0,0,0,0
2020,general,FREDERICK COUNTY,##Central Absentee,00,Local,0,26978,0,0,26978,0,0,0
2020,general,FREDERICK COUNTY,##Central Absentee,10,Congressional,0,0,0,0,0,0,0,0
2020,general,FREDERICK COUNTY,101 - RUSSELLS,10,Congressional,0,0,829,4,829,2351,62,2413
2020,general,FREDERICK COUNTY,102 - GORE,10,Congressional,0,0,1376,1,1376,3182,125,3307
2020,general,FREDERICK COUNTY,103 - KERNSTOWN,10,Congressional,0,0,927,2,927,2830,67,2897
2020,general,FREDERICK COUNTY,104 - CEDAR CREEK,10,Congressional,0,0,849,1,849,1840,76,1916
2020,general,FREDERICK COUNTY,201 - GAINESBOROUGH,10,Congressional,0,0,678,3,678,1634,51,1685
2020,general,FREDERICK COUNTY,202 - ALBIN,10,Congressional,0,0,617,2,617,2545,94,2639
2020,general,FREDERICK COUNTY,203 - REDLAND,10,Congressional,0,0,1078,0,1078,3540,123,3663
2020,general,FREDERICK COUNTY,204 - NAIN,10,Congressional,0,0,604,1,604,2837,76,2913
2020,general,FREDERICK COUNTY,301 - CLEAR BROOK,10,Congressional,0,0,643,0,643,1785,74,1859
2020,general,FREDERICK COUNTY,302 - NEFF'S TOWN,10,Congressional,0,0,1250,1,1250,4735,182,4917
2020,general,FREDERICK COUNTY,303 - WHITE HALL,10,Congressional,0,0,957,3,957,3863,126,3989
2020,general,FREDERICK COUNTY,401 - CARPERS VALLEY,10,Congressional,0,0,829,2,829,2797,77,2874
2020,general,FREDERICK COUNTY,402 - SHENANDOAH,10,Congressional,0,0,598,3,598,1748,70,1818
2020,general,FREDERICK COUNTY,403 - PARKIN'S MILL,10,Congressional,0,0,1057,6,1057,2927,121,3048
2020,general,FREDERICK COUNTY,404 - ARMEL,10,Congressional,0,0,865,0,865,2554,75,2629
2020,general,FREDERICK COUNTY,501 - STEPHENS CITY,10,Congressional,0,0,931,4,931,3171,66,3237
2020,general,FREDERICK COUNTY,502 - NEWTOWN,10,Congressional,0,0,1344,9,1344,4012,147,4159
2020,general,FREDERICK COUNTY,503 - CANTERBURG,10,Congressional,0,0,1182,13,1182,4254,104,4358
2020,general,FREDERICK COUNTY,601 - MILLBROOK,10,Congressional,0,0,741,4,741,2009,88,2097
2020,general,FREDERICK COUNTY,602 - ASH HOLLOW,10,Congressional,0,0,862,0,862,2968,184,3152
2020,general,FREDERICK COUNTY,603 - GREENWOOD,10,Congressional,0,0,1419,3,1419,4541,160,4701
2020,general,FREDERICKSBURG CITY,##Central Absentee,00,Local,0,8940,0,0,8940,0,0,0
2020,general,FREDERICKSBURG CITY,##Central Absentee,01,Congressional,0,8940,0,0,8940,0,0,0
2020,general,FREDERICKSBURG CITY,101 - PRECINCT 1 - DISTRICT ONE,01,Congressional,39,0,1196,22,1235,5147,228,5375
2020,general,FREDERICKSBURG CITY,201 - PRECINCT 1 - DISTRICT TWO,01,Congressional,14,0,847,5,861,3825,148,3973
2020,general,FREDERICKSBURG CITY,301 - PRECINCT 1 - DISTRICT THREE,01,Congressional,14,0,847,17,861,3897,378,4275
2020,general,FREDERICKSBURG CITY,401 - PRECINCT 1 - DISTRICT FOUR,01,Congressional,11,0,511,0,522,2471,137,2608
2020,general,FREDERICKSBURG CITY,402 - PRECINCT 2 - DISTRICT FOUR,01,Congressional,9,0,491,3,500,2167,150,2317
2020,general,GILES COUNTY,##Central Absentee,00,Local,0,857,3404,81,4261,0,0,0
2020,general,GILES COUNTY,##Central Absentee,09,Congressional,0,857,3404,81,4261,0,0,0
2020,general,GILES COUNTY,101 - GLEN LYN,09,Congressional,0,0,103,0,103,192,10,202
2020,general,GILES COUNTY,102 - RICH CREEK,09,Congressional,0,0,409,3,409,860,34,894
2020,general,GILES COUNTY,103 - NARROWS,09,Congressional,0,0,976,4,976,2395,84,2479
2020,general,GILES COUNTY,201 - PEARISBURG,09,Congressional,0,0,914,4,914,3153,79,3232
2020,general,GILES COUNTY,202 - STAFFORDSVILLE,09,Congressional,0,0,266,1,266,517,13,530
2020,general,GILES COUNTY,203 - WHITE GATE,09,Congressional,0,0,193,0,193,303,6,309
2020,general,GILES COUNTY,301 - EGGLESTON,09,Congressional,0,0,443,4,443,874,20,894
2020,general,GILES COUNTY,302 - PEMBROKE,09,Congressional,0,0,1030,1,1030,2235,46,2281
2020,general,GILES COUNTY,303 - NEWPORT,09,Congressional,0,0,605,3,605,1133,30,1163
2020,general,GLOUCESTER COUNTY,##Central Absentee,00,Local,0,3262,8210,0,11472,0,0,0
2020,general,GLOUCESTER COUNTY,##Central Absentee,01,Congressional,0,3262,8210,0,11472,0,0,0
2020,general,GLOUCESTER COUNTY,101 - HARCUM,01,Congressional,3,0,895,7,898,2064,53,2117
2020,general,GLOUCESTER COUNTY,102 - SALEM,01,Congressional,4,0,869,5,873,1823,24,1847
2020,general,GLOUCESTER COUNTY,103 - PEASLEY,01,Congressional,3,0,593,3,596,1372,40,1412
2020,general,GLOUCESTER COUNTY,201 - COURTHOUSE,01,Congressional,2,0,624,6,626,2162,40,2202
2020,general,GLOUCESTER COUNTY,202 - BOTETOURT,01,Congressional,4,0,1022,6,1026,3387,62,3449
2020,general,GLOUCESTER COUNTY,301 - WHITE MARSH,01,Congressional,8,0,977,9,985,2574,60,2634
2020,general,GLOUCESTER COUNTY,302 - ROANES,01,Congressional,2,0,1096,6,1098,3290,66,3356
2020,general,GLOUCESTER COUNTY,401 - HAYES,01,Congressional,4,0,1151,13,1155,3122,70,3192
2020,general,GLOUCESTER COUNTY,402 - SARAHS CREEK,01,Congressional,7,0,1027,9,1034,2454,63,2517
2020,general,GLOUCESTER COUNTY,501 - ACHILLES,01,Congressional,9,0,1590,8,1599,3483,82,3565
2020,general,GLOUCESTER COUNTY,502 - WALKER,01,Congressional,4,0,960,9,964,2629,58,2687
2020,general,GOOCHLAND COUNTY,##Central Absentee,00,Local,0,10710,0,0,10710,0,0,0
2020,general,GOOCHLAND COUNTY,##Central Absentee,07,Congressional,0,10710,0,0,10710,0,0,0
2020,general,GOOCHLAND COUNTY,101 - FIFE,07,Congressional,0,0,589,3,589,1400,23,1423
2020,general,GOOCHLAND COUNTY,102 - HADENSVILLE,07,Congressional,0,0,847,5,847,2191,38,2229
2020,general,GOOCHLAND COUNTY,201 - THREE SQUARE,07,Congressional,0,0,266,4,266,634,12,646
2020,general,GOOCHLAND COUNTY,202 - SANDY HOOK,07,Congressional,0,0,766,12,766,2825,35,2860
2020,general,GOOCHLAND COUNTY,301 - GOOCHLAND COURT HOUSE 1,07,Congressional,0,0,504,2,504,1895,24,1919
2020,general,GOOCHLAND COUNTY,302 - GOOCHLAND COURT HOUSE 2,07,Congressional,0,0,272,3,272,869,17,886
2020,general,GOOCHLAND COUNTY,401 - SHALLOW WELL,07,Congressional,0,0,801,6,801,2678,33,2711
2020,general,GOOCHLAND COUNTY,402 - CENTERVILLE,07,Congressional,0,0,547,1,547,2308,47,2355
2020,general,GOOCHLAND COUNTY,501 - MANAKIN,07,Congressional,0,0,913,3,913,2931,35,2966
2020,general,GOOCHLAND COUNTY,502 - BLAIR ROAD,07,Congressional,0,0,632,2,632,1951,15,1966
2020,general,GRAYSON COUNTY,##Central Absentee,00,Local,0,3176,0,73,3176,0,0,0
2020,general,GRAYSON COUNTY,##Central Absentee,09,Congressional,0,3176,0,73,3176,0,0,0
2020,general,GRAYSON COUNTY,101 - BRIDLE CREEK,09,Congressional,0,0,235,4,235,415,8,423
2020,general,GRAYSON COUNTY,102 - FLATRIDGE,09,Congressional,0,0,137,0,137,246,6,252
2020,general,GRAYSON COUNTY,103 - GRANT,09,Congressional,0,0,246,2,246,435,9,444
2020,general,GRAYSON COUNTY,104 - MOUTH OF WILSON,09,Congressional,0,0,133,0,133,287,4,291
2020,general,GRAYSON COUNTY,105 - MOUNT ROGERS,09,Congressional,0,0,204,0,204,364,11,375
2020,general,GRAYSON COUNTY,106 - RUGBY,09,Congressional,0,0,215,0,215,341,5,346
2020,general,GRAYSON COUNTY,107 - TROUTDALE,09,Congressional,0,0,120,1,120,208,4,212
2020,general,GRAYSON COUNTY,108 - COMERS ROCK,09,Congressional,0,0,158,0,158,279,5,284
2020,general,GRAYSON COUNTY,202 - ELK CREEK,09,Congressional,1,0,327,0,328,691,20,711
